id,host_id,host_perfil,regimen,cesion_entera,estado_actividad,sujeto_a_ley_vut,motivo_exclusion,neighbourhood_group,neighbourhood,room_type,property_type,accommodates,bedrooms,minimum_nights,uso_turistico,borde_31_noches,licencia_regional,vivienda_id,anuncios_de_la_vivienda,es_repeticion,precio_anuncio,precio_por_plaza,precio_plaza_anual,banda_plaza,factor_temporada,number_of_reviews_ltm,availability_365,license,situacion,sujeto_a_vut,sin_licencia,actividad_reciente
1084712,5963978.0,,sin_declarar,True,activo,False,estancia_de_32_noches,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Entire home/apt,Entire rental unit,2.0,1.0,32.0,False,False,Exempt - seasonal rental,anuncio:1084712,1,False,53.45,26.72,22.49,€,1.188,8,218,Spain - National registration number<br />ESFCNT00000805900037590000000000000000000000000000005<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,True
1106433,6074635.0,sin_anuncios_turisticos,sin_declarar,False,activo,False,no_es_cesion_entera,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Private room,Private room in casa particular,1.0,2.0,31.0,True,True,Exempt - seasonal rental,anuncio:1106433,1,False,36.47,36.47,30.7,€,1.188,1,168,Spain - National registration number<br />ESFCNT00000805400010179500000000000000000000000000009<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,False
1140144,3376710.0,solo_con_licencia,sin_declarar,True,sin_confirmar,False,estancia_de_32_noches,Sant Martí,el Camp de l'Arpa del Clot,Entire home/apt,Entire rental unit,6.0,4.0,32.0,False,False,,anuncio:1140144,1,False,81.19,13.53,11.39,€,1.188,0,175,,sin_declarar,False,False,False
1154761,14580203.0,solo_con_licencia,hotel,False,activo,False,regimen_no_vut,Eixample,l'Antiga Esquerra de l'Eixample,Hotel room,Room in serviced apartment,4.0,1.0,1.0,True,False,HB-005760,anuncio:1154761,1,False,189.0,47.25,39.77,€,1.188,9,154,Barcelona - Regional registration number<br />HB-005760<br /><br />Spain - National registration number<br />ESFCTU000008056000047615000000000000000000HUTB0057603,licencia_otro_regimen,False,False,True
1164746,7521925.0,,sin_declarar,False,inactivo,False,no_es_cesion_entera,Sarrià-Sant Gervasi,el Putxet i el Farró,Private room,Private room in rental unit,1.0,1.0,120.0,False,False,Exempt - seasonal rental,anuncio:1164746,1,False,,,,,1.188,0,1,Spain - National registration number<br />ESHFNT00000805900043641000300000000000000000000000005<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,False
1206052,2848016.0,solo_con_licencia,vivienda_uso_turistico,True,inactivo,False,sin_actividad,Eixample,la Sagrada Família,Entire home/apt,Entire rental unit,4.0,2.0,3.0,True,False,HUTB-006999,HUTB-006999,2,False,239.67,59.92,50.43,€€,1.188,0,102,Barcelona - Regional registration number<br />HUTB-006999<br /><br />Spain - National registration number<br />ESFCTU00000805800033444300000000000000000HUTB-0069995,licencia_verificada,True,False,False
1261435,6870421.0,,sin_declarar,False,inactivo,False,no_es_cesion_entera,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Private room,Private room in rental unit,3.0,,32.0,False,False,,anuncio:1261435,1,False,26.79,8.93,7.52,€,1.188,0,267,,sin_declarar,False,False,False
1312051,7130005.0,,sin_declarar,True,activo,False,estancia_de_32_noches,Gràcia,la Vila de Gràcia,Entire home/apt,Entire rental unit,2.0,1.0,32.0,False,False,Exempt - seasonal rental,anuncio:1312051,1,False,,,,,1.188,3,1,Spain - National registration number<br />ESFCNT00000805700029827400000000000000000000000000001<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,True
1327003,663209.0,solo_con_licencia,vivienda_uso_turistico,True,inactivo,False,sin_actividad,Eixample,Sant Antoni,Entire home/apt,Entire rental unit,4.0,3.0,2.0,True,False,HUTB-005567,HUTB-005567,1,False,,,,,1.188,0,0,Barcelona - Regional registration number<br />HUTB-005567<br /><br />Spain - National registration number<br />ESFCTU00000806900028549900000000000000000HUTB-0055675,licencia_verificada,True,False,False
1330203,7216474.0,,sin_declarar,True,sin_confirmar,False,estancia_de_32_noches,Ciutat Vella,el Raval,Entire home/apt,Entire rental unit,4.0,2.0,32.0,False,False,,anuncio:1330203,1,False,179.25,44.81,37.72,€,1.188,0,365,,sin_declarar,False,False,False
1331957,384518.0,,vivienda_uso_turistico,True,activo,False,estancia_de_32_noches,Sants-Montjuïc,Sants - Badal,Entire home/apt,Entire rental unit,4.0,2.0,32.0,False,False,HUTB-007863,HUTB-007863,1,False,72.6,18.15,15.28,€,1.188,3,152,Barcelona - Regional registration number<br />HUTB-007863<br /><br />Spain - National registration number<br />ESFCNT00000806500038122300000000000000000000000000007,licencia_no_encontrada,False,False,True
1387806,1447144.0,mixto,vivienda_uso_turistico,True,inactivo,False,sin_actividad,Sants-Montjuïc,el Poble Sec,Entire home/apt,Entire rental unit,5.0,2.0,1.0,True,False,HUTB-005943,HUTB-005943,2,False,252.0,50.4,42.42,€€,1.188,0,365,Barcelona - Regional registration number<br />HUTB-005943,licencia_verificada,True,False,False
1391124,7521925.0,,sin_declarar,False,inactivo,False,no_es_cesion_entera,Sarrià-Sant Gervasi,el Putxet i el Farró,Private room,Private room in rental unit,1.0,1.0,180.0,False,False,Exempt - seasonal rental,anuncio:1391124,1,False,,,,,1.188,0,67,Spain - National registration number<br />ESHFNT00000805900043641000300000000000000000000000005<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,False
1395698,7492095.0,sin_anuncios_turisticos,sin_declarar,False,activo,False,no_es_cesion_entera,Sants-Montjuïc,la Bordeta,Private room,Private room in rental unit,1.0,,31.0,True,True,Exempt - seasonal rental,anuncio:1395698,1,False,24.2,24.2,20.37,€,1.188,4,158,Spain - National registration number<br />ESHFNT00000806500015919800100000000000000000000000009<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,True
1397560,7352678.0,solo_sin_licencia,sin_declarar,True,inactivo,False,sin_actividad,Sant Martí,el Parc i la Llacuna del Poblenou,Entire home/apt,Entire rental unit,5.0,2.0,5.0,True,False,,anuncio:1397560,1,False,,,,,1.188,0,0,,sin_declarar,True,False,False
1406121,2439400.0,mixto,vivienda_uso_turistico,True,inactivo,False,sin_actividad,Eixample,la Sagrada Família,Entire home/apt,Entire rental unit,8.0,4.0,2.0,True,False,HUTB-004646,HUTB-004646,1,False,401.0,50.12,42.18,€€,1.188,0,308,Spain - National registration number<br />ESFCTU00000805800012300900000000000000000000000046462<br /><br />Barcelona - Regional registration number<br />HUTB-004646,licencia_verificada,True,False,False
1407575,7592043.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Sant Martí,el Besòs i el Maresme,Private room,Private room in rental unit,1.0,,5.0,True,False,,anuncio:1407575,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
1429809,396363.0,mixto,vivienda_uso_turistico,True,inactivo,False,sin_actividad,Eixample,Sant Antoni,Entire home/apt,Entire rental unit,6.0,3.0,2.0,True,False,HUTB-004217,HUTB-004217,1,False,447.0,74.5,62.7,€€,1.188,0,332,Spain - National registration number<br />ESFCTU000008067000510221000000000000000HUTB-004217224<br /><br />Barcelona - Regional registration number<br />HUTB-004217,licencia_verificada,True,False,False
1435370,7712303.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Gràcia,el Coll,Private room,Private room in home,2.0,,3.0,True,False,,anuncio:1435370,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
1474989,7812285.0,,sin_declarar,False,inactivo,False,no_es_cesion_entera,Eixample,l'Antiga Esquerra de l'Eixample,Private room,Private room in rental unit,1.0,,45.0,False,False,,anuncio:1474989,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
1481054,7924185.0,solo_con_licencia,vivienda_uso_turistico,True,activo,False,repeticion_de_vivienda,Sant Martí,el Camp de l'Arpa del Clot,Entire home/apt,Entire rental unit,4.0,2.0,3.0,True,False,HUTB-006999,HUTB-006999,2,True,257.0,64.25,54.08,€€,1.188,9,102,Barcelona - Regional registration number<br />HUTB-006999<br /><br />Spain - National registration number<br />ESFCTU00000805800033444300000000000000000HUTB-0069995,licencia_verificada,True,False,True
1497324,7521925.0,,sin_declarar,False,activo,False,no_es_cesion_entera,Sarrià-Sant Gervasi,el Putxet i el Farró,Private room,Private room in rental unit,1.0,1.0,60.0,False,False,Exempt - seasonal rental,anuncio:1497324,1,False,,,,,1.188,3,14,Spain - National registration number<br />ESHFNT00000805900043641000300000000000000000000000005<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,True
1560631,8304893.0,solo_con_licencia,vivienda_uso_turistico,True,inactivo,False,sin_actividad,Eixample,el Fort Pienc,Entire home/apt,Entire rental unit,6.0,4.0,6.0,True,False,HUTB-003880,HUTB-003880,1,False,279.67,46.61,39.23,€,1.188,0,235,Barcelona - Regional registration number<br />HUTB-003880<br /><br />Spain - National registration number<br />ESFCTU00000805400049835200000000000000000HUTB-0038805,licencia_verificada,True,False,False
1583837,6152293.0,solo_sin_licencia,sin_declarar,False,activo,False,no_es_cesion_entera,Eixample,l'Antiga Esquerra de l'Eixample,Private room,Private room in rental unit,2.0,1.0,1.0,True,False,,anuncio:1583837,1,False,155.0,77.5,65.23,€€,1.188,29,206,,sin_declarar,False,False,True
1608746,8568339.0,,sin_declarar,False,sin_confirmar,False,no_es_cesion_entera,Eixample,la Dreta de l'Eixample,Private room,Private room in rental unit,1.0,,60.0,False,False,,anuncio:1608746,1,False,27.2,27.2,22.89,€,1.188,0,364,,sin_declarar,False,False,False
1616453,1447144.0,mixto,vivienda_uso_turistico,True,inactivo,False,sin_actividad,Sants-Montjuïc,el Poble Sec,Entire home/apt,Entire rental unit,5.0,2.0,1.0,True,False,HUTB-005943,HUTB-005943,2,True,252.0,50.4,42.42,€€,1.188,0,365,Barcelona - Regional registration number<br />HUTB-005943,licencia_verificada,True,False,False
1630947,8666718.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Gràcia,la Vila de Gràcia,Private room,Private room in rental unit,1.0,,2.0,True,False,,anuncio:1630947,1,False,88.5,88.5,74.49,€€€,1.188,0,207,,sin_declarar,False,False,False
1642382,1686710.0,sin_anuncios_turisticos,sin_declarar,False,activo,False,no_es_cesion_entera,Sants-Montjuïc,Sants,Private room,Private room in rental unit,1.0,,31.0,True,True,Exempt - seasonal rental,anuncio:1642382,1,False,33.46,33.46,28.16,€,1.188,5,44,Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,True
1642736,8720687.0,,sin_declarar,True,activo,False,estancia_de_32_noches,Sants-Montjuïc,Sants,Entire home/apt,Entire rental unit,2.0,1.0,32.0,False,False,Exempt - seasonal rental,anuncio:1642736,1,False,38.91,19.45,16.37,€,1.188,7,120,Spain - National registration number<br />ESHFNT00000805600012330200100000000000000000000000007<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,True
1653208,8767050.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Gràcia,el Camp d'en Grassot i Gràcia Nova,Private room,Private room in home,4.0,,31.0,True,True,,anuncio:1653208,1,False,101.48,25.37,21.35,€,1.188,0,89,,sin_declarar,False,False,False
1695711,4260395.0,solo_sin_licencia,sin_declarar,False,activo,False,no_es_cesion_entera,Eixample,la Dreta de l'Eixample,Private room,Private room in bed and breakfast,2.0,1.0,2.0,True,False,,anuncio:1695711,1,False,96.0,48.0,40.4,€€,1.188,23,9,,sin_declarar,False,False,True
1721486,6862067.0,,sin_declarar,True,inactivo,False,estancia_de_32_noches,Nou Barris,Porta,Entire home/apt,Entire rental unit,6.0,4.0,32.0,False,False,,anuncio:1721486,1,False,61.68,10.28,8.65,€,1.188,0,185,,sin_declarar,False,False,False
1735838,4396451.0,,sin_declarar,False,inactivo,False,no_es_cesion_entera,Gràcia,la Vila de Gràcia,Private room,Private room in rental unit,1.0,2.0,60.0,False,False,,anuncio:1735838,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
1776811,5057797.0,solo_con_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Sants-Montjuïc,la Font de la Guatlla,Private room,Private room in rental unit,1.0,2.0,2.0,True,False,HUTB-010947,HUTB-010947,2,True,74.5,74.5,62.7,€€,1.188,8,13,Barcelona - Regional registration number<br />HUTB-010947<br /><br />Spain - National registration number<br />ESHFNT00000806800003520200100000000000000000000000001,licencia_verificada,False,False,True
1808631,9478280.0,solo_con_licencia,vivienda_uso_turistico,True,inactivo,False,sin_actividad,Ciutat Vella,el Barri Gòtic,Entire home/apt,Entire rental unit,4.0,2.0,1.0,True,False,HUTB-001667,HUTB-001667,2,False,355.67,88.92,74.84,€€€,1.188,0,122,Spain - National registration number<br />ESFCTU00000805400049914400000000000000HUTB-001669-519<br /><br />Barcelona - Regional registration number<br />HUTB-001667,licencia_verificada,True,False,False
1808891,9478280.0,solo_con_licencia,vivienda_uso_turistico,True,inactivo,False,sin_actividad,Ciutat Vella,el Barri Gòtic,Entire home/apt,Entire rental unit,4.0,2.0,1.0,True,False,HUTB-001669,HUTB-001669,2,False,377.67,94.42,79.47,€€€,1.188,0,97,Spain - National registration number<br />ESFCTU00000805400049913700000000000000HUTB-001668-888<br /><br />Barcelona - Regional registration number<br />HUTB-001669,licencia_verificada,True,False,False
1823712,9456665.0,sin_anuncios_turisticos,albergue,False,inactivo,False,regimen_no_vut,Eixample,la Dreta de l'Eixample,Private room,Private room in hostel,6.0,1.0,1.0,True,False,AJ116959,anuncio:1823712,1,False,,,,,1.188,0,0,Barcelona - Regional registration number<br />AJ116959<br /><br />Spain - National registration number<br />Exempt - hostel,licencia_otro_regimen,False,False,False
1823916,9456665.0,sin_anuncios_turisticos,albergue,False,activo,False,regimen_no_vut,Eixample,la Dreta de l'Eixample,Private room,Private room in hostel,8.0,1.0,1.0,True,False,AJ000511,anuncio:1823916,1,False,319.0,39.88,33.57,€,1.188,3,189,Barcelona - Regional registration number<br />AJ000511<br /><br />Spain - National registration number<br />Exempt - hostel,licencia_otro_regimen,False,False,False
1823987,9456665.0,sin_anuncios_turisticos,albergue,False,inactivo,False,regimen_no_vut,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Private room,Private room in hostel,12.0,1.0,1.0,True,False,AJ051185,anuncio:1823987,1,False,649.0,54.08,45.52,€€,1.188,0,185,Barcelona - Regional registration number<br />AJ051185<br /><br />Spain - National registration number<br />Exempt - hostel,licencia_otro_regimen,False,False,False
1831778,131794.0,solo_con_licencia,vivienda_uso_turistico,True,inactivo,False,sin_actividad,Eixample,la Dreta de l'Eixample,Entire home/apt,Entire rental unit,7.0,3.0,1.0,True,False,HUTB-006776,HUTB-006776,1,False,460.0,65.71,55.31,€€,1.188,0,335,Spain - National registration number<br />ESFCTU00A00805400018090500000000000000000HUTB-0067769<br /><br />Barcelona - Regional registration number<br />HUTB-006776,licencia_verificada,True,False,False
1938408,10028270.0,,sin_declarar,True,inactivo,False,estancia_de_32_noches,Sarrià-Sant Gervasi,el Putxet i el Farró,Entire home/apt,Entire rental unit,2.0,1.0,32.0,False,False,,anuncio:1938408,1,False,85.28,42.64,35.89,€,1.188,0,263,,sin_declarar,False,False,False
1978145,7496141.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Eixample,la Dreta de l'Eixample,Private room,Private room in rental unit,3.0,,1.0,True,False,,anuncio:1978145,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
1987633,1447144.0,mixto,sin_declarar,True,inactivo,False,sin_actividad,Eixample,la Sagrada Família,Entire home/apt,Entire rental unit,16.0,8.0,2.0,True,False,,anuncio:1987633,1,False,1575.0,98.44,82.85,€€€,1.188,0,365,Spain - National registration number<br />ESFCTU00000807300023784600000000000000000HUTB-0019194,hutb_no_verificable,True,False,False
1999268,1447144.0,mixto,sin_declarar,True,inactivo,False,sin_actividad,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,Entire rental unit,5.0,3.0,1.0,True,False,,anuncio:1999268,1,False,263.0,52.6,44.27,€€,1.188,0,365,Spain - National registration number<br />ESFCTU00000805400004868700000000000000000HUTB-0001924,hutb_no_verificable,True,False,False
