id,host_id,host_perfil,neighbourhood_group,neighbourhood,room_type,property_type,accommodates,bedrooms,minimum_nights,uso_turistico,borde_31_noches,licencia_regional,vivienda_id,anuncios_de_la_vivienda,es_repeticion,precio_anuncio,precio_por_plaza,precio_plaza_anual,banda_plaza,factor_temporada,number_of_reviews_ltm,availability_365,license,situacion,sujeto_a_vut,sin_licencia,actividad_reciente
1465194630258616970,21726991.0,mixto,Eixample,la Dreta de l'Eixample,Entire home/apt,Entire rental unit,4.0,1.0,25.0,True,False,HUTB-010171,HUTB-010171,5,True,147.0,36.75,30.93,€,1.188,0,365,Barcelona - Regional registration number<br />HUTB-010171,licencia_verificada,True,False,False
1465194645878223353,21726991.0,mixto,Eixample,la Dreta de l'Eixample,Entire home/apt,Entire rental unit,4.0,1.0,25.0,True,False,HUTB-010171,HUTB-010171,5,True,147.0,36.75,30.93,€,1.188,0,365,Barcelona - Regional registration number<br />HUTB-010171,licencia_verificada,True,False,False
1465225518234711156,21726991.0,mixto,Eixample,la Dreta de l'Eixample,Entire home/apt,Entire rental unit,3.0,1.0,25.0,True,False,HUTB-010174,HUTB-010174,6,True,147.0,49.0,41.24,€€,1.188,0,365,Barcelona - Regional registration number<br />HUTB-010174,licencia_verificada,True,False,False
1465225528722897691,21726991.0,mixto,Eixample,la Dreta de l'Eixample,Entire home/apt,Entire rental unit,3.0,1.0,25.0,True,False,HUTB-010174,HUTB-010174,6,True,147.0,49.0,41.24,€€,1.188,0,365,Barcelona - Regional registration number<br />HUTB-010174,licencia_verificada,True,False,False
1465235966580552488,40270145.0,solo_con_licencia,Sants-Montjuïc,Sants,Entire home/apt,Entire rental unit,3.0,1.0,1.0,True,False,HUTB-012139,HUTB-012139,1,False,184.45,61.48,51.75,€€,1.188,53,107,Spain - National registration number<br />ESFCTU00000806500067035800000000000000000HUTB-0121392<br /><br />Barcelona - Regional registration number<br />HUTB-012139,licencia_verificada,True,False,True
1465350843850552507,4118378.0,sin_anuncios_turisticos,Eixample,el Fort Pienc,Entire home/apt,Entire rental unit,7.0,3.0,31.0,True,True,Exempt - seasonal rental,anuncio:1465350843850552507,1,False,100.96,14.42,12.14,€,1.188,4,194,Barcelona - Regional registration number<br />Exempt - seasonal rental<br /><br />Spain - National registration number<br />ESFCNTO0000807300013181250000000000000000000000000007,exencion_declarada,True,False,True
1465397564762755857,377967173.0,,Sant Andreu,Sant Andreu,Entire home/apt,Entire loft,2.0,1.0,32.0,False,False,Exempt - seasonal rental,anuncio:1465397564762755857,1,False,79.03,39.52,33.26,€,1.188,2,343,Spain - National registration number<br />ESHFNT00000811400014751000100000000000000000000000009<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,True
1465755806647005943,4459553.0,mixto,Eixample,Sant Antoni,Entire home/apt,Entire rental unit,4.0,2.0,1.0,True,False,HUTB-079159,HUTB-079159,1,False,261.5,65.38,55.03,€€,1.188,12,261,Barcelona - Regional registration number<br />HUTB-079159<br /><br />Spain - National registration number<br />ESHFTU00000806900043487300500000000000HUTB-079159-859,licencia_verificada,True,False,True
1465800246163874572,319069475.0,solo_con_licencia,Horta-Guinardó,el Baix Guinardó,Entire home/apt,Entire rental unit,4.0,2.0,3.0,True,False,HUTB-010867,HUTB-010867,1,False,211.12,52.78,44.42,€€,1.188,34,341,Barcelona - Regional registration number<br />HUTB-010867<br /><br />Spain - National registration number<br />ESFCTU00000805800007722700000000000000HUTB-010867-915,licencia_verificada,True,False,True
1465858240251407263,189938340.0,solo_sin_licencia,Ciutat Vella,el Barri Gòtic,Entire home/apt,Entire rental unit,6.0,3.0,31.0,True,True,,anuncio:1465858240251407263,1,False,119.47,19.91,16.76,€,1.188,1,251,Spain - National registration number<br />ESFCNT00000811900003308500000000000000000000000000007,sin_declarar,True,False,False
1465885492565947244,130223809.0,,Ciutat Vella,el Raval,Entire home/apt,Entire rental unit,4.0,2.0,32.0,False,False,Exempt - seasonal rental,anuncio:1465885492565947244,1,False,102.16,25.54,21.5,€,1.188,2,306,Spain - National registration number<br />ESHFNT00000805600050146900500000000000000000000000007<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,True
1465950090680525867,189938340.0,solo_sin_licencia,Ciutat Vella,el Barri Gòtic,Entire home/apt,Entire rental unit,6.0,3.0,31.0,True,True,,anuncio:1465950090680525867,1,False,108.93,18.16,15.28,€,1.188,1,188,Spain - National registration number<br />ESFCNT00000811900011564400000000000000000000000000009,sin_declarar,True,False,False
1466020007565752346,127482361.0,solo_con_licencia,Sant Martí,el Poblenou,Entire home/apt,Entire rental unit,4.0,3.0,3.0,True,False,HUTB-010802,HUTB-010802,2,True,239.8,59.95,50.46,€€,1.188,18,66,Barcelona - Regional registration number<br />HUTB-010802<br /><br />Spain - National registration number<br />ESFCTU00000807200051782800000000000000000HUTB-0108027,licencia_verificada,True,False,True
1466023133260653374,21726991.0,mixto,Eixample,la Dreta de l'Eixample,Entire home/apt,Entire rental unit,5.0,3.0,25.0,True,False,HUTB-010173,HUTB-010173,6,True,147.0,29.4,24.75,€,1.188,0,365,Barcelona - Regional registration number<br />HUTB-010173,licencia_verificada,True,False,False
1466023146998017893,21726991.0,mixto,Sant Martí,el Besòs i el Maresme,Entire home/apt,Entire rental unit,4.0,2.0,25.0,True,False,,anuncio:1466023146998017893,1,False,147.0,36.75,30.93,€,1.188,0,365,,sin_declarar,True,False,False
1466023232694922340,21726991.0,mixto,Eixample,la Dreta de l'Eixample,Entire home/apt,Entire rental unit,5.0,3.0,25.0,True,False,HUTB-010173,HUTB-010173,6,True,147.0,29.4,24.75,€,1.188,0,365,Barcelona - Regional registration number<br />HUTB-010173,licencia_verificada,True,False,False
1466115211239965304,576840691.0,solo_sin_licencia,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Private room,Private room in rental unit,2.0,,1.0,True,False,,anuncio:1466115211239965304,1,False,120.0,60.0,50.5,€€,1.188,13,191,,sin_declarar,False,False,True
1466445753349069477,1447144.0,mixto,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,Entire rental unit,6.0,3.0,1.0,True,False,HUTB-078384,HUTB-078384,2,True,816.0,136.0,114.47,€€€,1.188,0,365,Barcelona - Regional registration number<br />HUTB-078384,licencia_verificada,True,False,False
1466448573847274539,189938340.0,solo_sin_licencia,Ciutat Vella,el Barri Gòtic,Entire home/apt,Entire rental unit,6.0,3.0,31.0,True,True,,anuncio:1466448573847274539,1,False,95.77,15.96,13.43,€,1.188,1,219,Spain - National registration number<br />ESFCNT00000811900013214600000000000000000000000000005,sin_declarar,True,False,False
1466490664145052707,4459553.0,mixto,Eixample,Sant Antoni,Entire home/apt,Entire rental unit,4.0,2.0,1.0,True,False,HUTB-079147,HUTB-079147,1,False,367.0,91.75,77.22,€€€,1.188,9,290,Barcelona - Regional registration number<br />HUTB-079147<br /><br />Spain - National registration number<br />ESHFTU00000806900043487301400000000000HUTB-079147-449,licencia_verificada,True,False,True
1466539752378540288,1447144.0,mixto,Eixample,la Nova Esquerra de l'Eixample,Entire home/apt,Entire rental unit,13.0,6.0,1.0,True,False,HUTB-007052,HUTB-007052,2,True,856.0,65.85,55.42,€€,1.188,0,365,Spain - National registration number<br />ESHFTU000008067000256426012000000000000000HUTB0070525<br /><br />Barcelona - Regional registration number<br />HUTB-007052,licencia_verificada,True,False,False
1466541326407756832,1744516.0,solo_con_licencia,Ciutat Vella,el Barri Gòtic,Entire home/apt,Entire rental unit,2.0,1.0,32.0,False,False,Exempt - seasonal rental,anuncio:1466541326407756832,1,False,91.2,45.6,38.38,€,1.188,0,297,Spain - National registration number<br />ESFCNT00000811900004847800000000000000000000000000009<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,False
1466548508356207791,346367515.0,solo_sin_licencia,Sant Martí,el Poblenou,Entire home/apt,Entire rental unit,4.0,2.0,31.0,True,True,,anuncio:1466548508356207791,1,False,107.92,26.98,22.71,€,1.188,0,212,Spain - National registration number<br />ESFCNT00000807200034239000000000000000000000000000007,sin_declarar,True,False,False
1466605174884176138,1035045.0,mixto,Sant Andreu,Sant Andreu,Entire home/apt,Entire rental unit,4.0,1.0,4.0,True,False,HUTB-004956,HUTB-004956,2,True,205.5,51.38,43.24,€€,1.188,10,354,Barcelona - Regional registration number<br />HUTB-004956<br /><br />Spain - National registration number<br />ESFCTU00000811400054423400000000000000000HUTB-0049564,licencia_verificada,True,False,True
1466714538991886614,3211290.0,sin_anuncios_turisticos,Les Corts,la Maternitat i Sant Ramon,Entire home/apt,Entire rental unit,5.0,3.0,31.0,True,True,Exempt - seasonal rental,anuncio:1466714538991886614,1,False,116.39,23.28,19.59,€,1.188,0,165,Spain - National registration number<br />ESFCNT00000806500060784200000000000000000000000000005<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,True,False,False
1466729655056111563,21726991.0,mixto,Eixample,la Dreta de l'Eixample,Entire home/apt,Entire rental unit,6.0,3.0,25.0,True,False,HUTB-010180,HUTB-010180,7,True,132.84,22.14,18.63,€,1.188,0,336,Barcelona - Regional registration number<br />HUTB-010180,licencia_verificada,True,False,False
1466729799477008631,21726991.0,mixto,Eixample,la Dreta de l'Eixample,Entire home/apt,Entire rental unit,6.0,3.0,25.0,True,False,HUTB-010180,HUTB-010180,7,True,147.0,24.5,20.62,€,1.188,0,365,Barcelona - Regional registration number<br />HUTB-010180,licencia_verificada,True,False,False
1466806815361879799,21726991.0,mixto,Sant Martí,el Besòs i el Maresme,Entire home/apt,Entire rental unit,4.0,2.0,25.0,True,False,,anuncio:1466806815361879799,1,False,147.0,36.75,30.93,€,1.188,0,365,,sin_declarar,True,False,False
1466831248269281791,21726991.0,mixto,Eixample,la Dreta de l'Eixample,Entire home/apt,Entire rental unit,3.0,2.0,25.0,True,False,,anuncio:1466831248269281791,1,False,147.0,49.0,41.24,€€,1.188,0,365,,sin_declarar,True,False,False
1466831257612272716,21726991.0,mixto,Eixample,la Dreta de l'Eixample,Entire home/apt,Entire rental unit,3.0,2.0,25.0,True,False,,anuncio:1466831257612272716,1,False,147.0,49.0,41.24,€€,1.188,0,365,,sin_declarar,True,False,False
1466852283833182454,21726991.0,mixto,Gràcia,la Vila de Gràcia,Entire home/apt,Entire rental unit,3.0,2.0,25.0,True,False,,anuncio:1466852283833182454,1,False,147.0,49.0,41.24,€€,1.188,0,365,,sin_declarar,True,False,False
1466852295915190514,21726991.0,mixto,Gràcia,la Vila de Gràcia,Entire home/apt,Entire rental unit,3.0,2.0,25.0,True,False,,anuncio:1466852295915190514,1,False,147.0,49.0,41.24,€€,1.188,0,365,,sin_declarar,True,False,False
1467148441490890851,212431311.0,mixto,Eixample,la Nova Esquerra de l'Eixample,Entire home/apt,Entire rental unit,5.0,2.0,2.0,True,False,HUTB-003127,HUTB-003127,1,False,358.5,71.7,60.35,€€,1.188,27,315,Spain - National registration number<br />ESFCTU00000806700054836100000000000000000HUTB-0031271<br /><br />Barcelona - Regional registration number<br />HUTB-003127,licencia_verificada,True,False,True
1467204632899514958,2439400.0,mixto,Gràcia,la Vila de Gràcia,Entire home/apt,Entire rental unit,2.0,1.0,32.0,False,False,,anuncio:1467204632899514958,1,False,82.95,41.48,34.91,€,1.188,1,38,Spain - National registration number<br />ESFCNT00000806600045380400000000000000000000000000003,sin_declarar,False,False,True
1467232996070509282,567872718.0,solo_sin_licencia,Nou Barris,la Guineueta,Entire home/apt,Entire rental unit,5.0,3.0,30.0,True,False,,anuncio:1467232996070509282,1,False,87.2,17.44,14.68,€,1.188,0,269,,sin_declarar,True,False,False
1467273738078693523,699492644.0,solo_con_licencia,Ciutat Vella,el Barri Gòtic,Private room,Room in hotel,3.0,1.0,1.0,True,False,HUTB-001821,HUTB-001821,5,True,270.0,90.0,75.75,€€€,1.188,17,283,Barcelona - Regional registration number<br />HUTB-001821<br /><br />Spain - National registration number<br />ESHFTU00000811900012975701300000000000000000HB0018219,licencia_verificada,False,False,True
1467290899086705299,699492644.0,solo_con_licencia,Ciutat Vella,el Barri Gòtic,Private room,Room in hotel,1.0,1.0,1.0,True,False,HUTB-001821,HUTB-001821,5,True,137.0,137.0,115.31,€€€,1.188,8,272,Barcelona - Regional registration number<br />HUTB-001821<br /><br />Spain - National registration number<br />ESHFTU00000811900012975701300000000000000000HB0018219,licencia_verificada,False,False,True
1467295534963754631,699492644.0,solo_con_licencia,Ciutat Vella,el Barri Gòtic,Private room,Room in hotel,2.0,1.0,1.0,True,False,HUTB-001821,HUTB-001821,5,True,168.0,84.0,70.7,€€€,1.188,48,236,Barcelona - Regional registration number<br />HUTB-001821<br /><br />Spain - National registration number<br />ESHFTU00000811900012975701300000000000000000HB0018219,licencia_verificada,False,False,True
1467300139732667201,699492644.0,solo_con_licencia,Ciutat Vella,el Barri Gòtic,Private room,Room in hotel,2.0,1.0,1.0,True,False,HUTB-001821,HUTB-001821,5,True,210.0,105.0,88.38,€€€,1.188,28,293,Barcelona - Regional registration number<br />HUTB-001821<br /><br />Spain - National registration number<br />ESHFTU00000811900012975701300000000000000000HB0018219,licencia_verificada,False,False,True
1467367966166397694,21726991.0,mixto,Eixample,la Dreta de l'Eixample,Entire home/apt,Entire rental unit,4.0,2.0,25.0,True,False,HUTB-076631,HUTB-076631,4,True,148.36,37.09,31.22,€,1.188,0,365,Barcelona - Regional registration number<br />HUTB-076631,licencia_verificada,True,False,False
1467367978405995074,21726991.0,mixto,Eixample,la Dreta de l'Eixample,Entire home/apt,Entire rental unit,4.0,2.0,25.0,True,False,HUTB-076631,HUTB-076631,4,True,148.36,37.09,31.22,€,1.188,0,341,Barcelona - Regional registration number<br />HUTB-076631,licencia_verificada,True,False,False
1467397541403014832,703710184.0,solo_sin_licencia,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Entire home/apt,Entire rental unit,3.0,2.0,31.0,True,True,,anuncio:1467397541403014832,1,False,397.87,132.62,111.62,€€€,1.188,0,361,,sin_declarar,True,False,False
1467405641118007680,707935354.0,solo_sin_licencia,Ciutat Vella,el Barri Gòtic,Entire home/apt,Entire rental unit,6.0,3.0,31.0,True,True,HUTB-000000,HUTB-000000,30,True,168.61,28.1,23.65,€,1.188,3,143,Spain - National registration number<br />ESFCNT00000811900007034900000000000000000000000000001<br /><br />Barcelona - Regional registration number<br />HUTB-000000,licencia_no_encontrada,True,True,True
1467435456797360898,21726991.0,mixto,Eixample,la Dreta de l'Eixample,Entire home/apt,Entire rental unit,4.0,1.0,25.0,True,False,HUTB-076628,HUTB-076628,4,True,147.0,36.75,30.93,€,1.188,0,340,Barcelona - Regional registration number<br />HUTB-076628,licencia_verificada,True,False,False
1467435471469108037,21726991.0,mixto,Eixample,la Dreta de l'Eixample,Entire home/apt,Entire rental unit,4.0,1.0,25.0,True,False,HUTB-076628,HUTB-076628,4,True,147.0,36.75,30.93,€,1.188,0,365,Barcelona - Regional registration number<br />HUTB-076628,licencia_verificada,True,False,False
1467442101346571444,487642451.0,solo_sin_licencia,Ciutat Vella,el Barri Gòtic,Entire home/apt,Entire rental unit,2.0,2.0,4.0,True,False,,anuncio:1467442101346571444,1,False,139.44,69.72,58.68,€€,1.188,2,37,Spain - National registration number<br />Exempt - camping,sin_declarar,True,True,True
1467452486975196994,21726991.0,mixto,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,Entire rental unit,4.0,2.0,25.0,True,False,,anuncio:1467452486975196994,1,False,147.0,36.75,30.93,€,1.188,0,365,,sin_declarar,True,False,False
1467452496495536399,21726991.0,mixto,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,Entire rental unit,4.0,2.0,25.0,True,False,,anuncio:1467452496495536399,1,False,147.0,36.75,30.93,€,1.188,0,333,,sin_declarar,True,False,False
1467474748694785596,21726991.0,mixto,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,Entire rental unit,4.0,3.0,25.0,True,False,,anuncio:1467474748694785596,1,False,147.0,36.75,30.93,€,1.188,0,365,,sin_declarar,True,False,False
1467474757814117207,21726991.0,mixto,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,Entire rental unit,4.0,3.0,25.0,True,False,,anuncio:1467474757814117207,1,False,147.0,36.75,30.93,€,1.188,0,365,,sin_declarar,True,False,False
1467530417223162127,299462.0,solo_con_licencia,Eixample,la Nova Esquerra de l'Eixample,Entire home/apt,Entire rental unit,3.0,2.0,1.0,True,False,HUTB-072712,HUTB-072712,1,False,395.55,131.85,110.97,€€€,1.188,34,345,Spain - National registration number<br />ESFCTU0AI10806700030404200000000000000HUTB-072712-429<br /><br />Barcelona - Regional registration number<br />HUTB-072712,licencia_verificada,True,False,True
1467749012711328534,3897383.0,sin_anuncios_turisticos,Ciutat Vella,la Barceloneta,Private room,Private room in rental unit,1.0,,31.0,True,True,Exempt - seasonal rental,anuncio:1467749012711328534,1,False,38.1,38.1,32.07,€,1.188,4,190,Spain - National registration number<br />ESHFNT00000807200016906500100000000000000000000000001<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,True
